id,host_neighbourhood,host_listings_count,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type
38614594,Favoriten,1,Favoriten,,48.178,16.35746,Entire rental unit,Entire home/apt
38617082,Favoriten,1,Favoriten,,48.17746,16.35582,Entire rental unit,Entire home/apt
38631309,Rudolfsheim-F«¨nfhaus,4,Rudolfsheim-F∂?nfhaus,,48.197189,16.33017,Entire rental unit,Entire home/apt
38633295,,0,Neubau,,48.20443,16.34114,Entire rental unit,Entire home/apt
38633336,,2,Brigittenau,,48.24166,16.37764,Entire rental unit,Entire home/apt
38635395,Leopoldstadt,0,Leopoldstadt,,48.22672,16.3885,Entire rental unit,Entire home/apt
38640096,Margareten,8,Margareten,,48.19222,16.36202,Entire rental unit,Entire home/apt
38641581,,10,Donaustadt,,48.24708,16.44053,Private room in serviced apartment,Private room
38642010,Landstra«?e,0,Landstra∂ıe,,48.19128,16.39198,Private room in rental unit,Private room
38642482,,2,Brigittenau,,48.23444,16.3901,Entire rental unit,Entire home/apt
38642809,Landstra«?e,7,Landstra∂ıe,,48.20452,16.39421,Private room in rental unit,Private room
38660996,Alsergrund,3,Alsergrund,,48.21599,16.36168,Entire rental unit,Entire home/apt
38665325,Floridsdorf,0,Floridsdorf,,48.26076,16.40794,Entire rental unit,Entire home/apt
38665812,Margareten,2,Margareten,,48.19244,16.3586,Entire rental unit,Entire home/apt
38681314,Landstra«?e,0,Landstra∂ıe,,48.19153,16.39001,Entire rental unit,Entire home/apt
38682389,Favoriten,3,Favoriten,,48.1741,16.39304,Private room in rental unit,Private room
38691183,Innere Stadt,0,Innere Stadt,,48.21167,16.37836,Private room in rental unit,Private room
38697946,,2,Simmering,,48.16649,16.42585,Entire rental unit,Entire home/apt
38698130,,0,Josefstadt,,48.20734,16.35381,Entire rental unit,Entire home/apt
38698324,Leopoldstadt,5,Leopoldstadt,,48.22375,16.38774,Entire rental unit,Entire home/apt
38712420,Leopoldstadt,2,Brigittenau,,48.23367,16.36584,Entire rental unit,Entire home/apt
38713948,Innere Stadt,1,Innere Stadt,,48.2081,16.38018,Entire rental unit,Entire home/apt
38713964,Innere Stadt,9,Brigittenau,,48.23543,16.38056,Entire rental unit,Entire home/apt
38716451,Alsergrund,0,Alsergrund,,48.22832,16.35804,Private room in rental unit,Private room
38718715,Alsergrund,2,Josefstadt,,48.21432,16.34459,Entire rental unit,Entire home/apt
38721215,,1,Ottakring,,48.20835,16.31883,Entire rental unit,Entire home/apt
38721618,,10,Donaustadt,,48.24647,16.44239,Private room in condominium (condo),Private room
38721686,,10,Donaustadt,,48.24722,16.44096,Private room in serviced apartment,Private room
38725094,W«œhring,13,Leopoldstadt,,48.21713,16.38775,Entire rental unit,Entire home/apt
38726927,D«Ùbling,0,D∂?bling,,48.23497,16.34908,Private room in rental unit,Private room
38727473,,2,Simmering,,48.18291,16.41559,Entire rental unit,Entire home/apt
38727923,Leopoldstadt,5,Leopoldstadt,,48.21871,16.38044,Entire rental unit,Entire home/apt
38742952,Liesing,1,Liesing,,48.16098,16.27849,Shared room in serviced apartment,Shared room
38747031,Wieden,0,Wieden,,48.19555,16.36283,Entire rental unit,Entire home/apt
38765127,,71,Favoriten,,48.18003,16.37774,Entire rental unit,Entire home/apt
38765801,,71,Landstra∂ıe,,48.20033,16.39409,Entire rental unit,Entire home/apt
38766125,,71,Landstra∂ıe,,48.20048,16.39616,Entire rental unit,Entire home/apt
38767473,Alsergrund,3,Alsergrund,,48.21574,16.35494,Private room in rental unit,Private room
38779115,Ottakring,0,Ottakring,,48.20707,16.32412,Entire rental unit,Entire home/apt
38786141,,0,Wieden,,48.18961,16.36729,Entire rental unit,Entire home/apt
38791421,Alsergrund,3,Alsergrund,,48.21557,16.35504,Private room in rental unit,Private room
38795770,Ottakring,2,Ottakring,,48.20999,16.32771,Entire serviced apartment,Entire home/apt
38802810,Landstra«?e,0,Landstra∂ıe,,48.1915,16.40542,Entire rental unit,Entire home/apt
38810501,Mariahilf,3,Mariahilf,,48.19316,16.34973,Entire rental unit,Entire home/apt
38820016,Favoriten,0,Favoriten,,48.13711,16.40507,Entire residential home,Entire home/apt
38830885,Penzing,0,Penzing,,48.1989,16.30373,Entire rental unit,Entire home/apt
38833938,,84,Landstra∂ıe,,48.19532,16.38779,Entire rental unit,Entire home/apt
38838378,Leopoldstadt,3,Wieden,,48.19552,16.36073,Entire loft,Entire home/apt
38839581,,0,Rudolfsheim-F∂?nfhaus,,48.20344,16.335,Entire rental unit,Entire home/apt
38859335,Mariahilf,0,Mariahilf,,48.19572,16.3543,Entire rental unit,Entire home/apt
38860733,Favoriten,5,Favoriten,,48.17633,16.35577,Entire rental unit,Entire home/apt
38862259,Margareten,10,Simmering,,48.17775,16.40922,Private room in rental unit,Private room
38864022,Favoriten,5,Favoriten,,48.17774,16.3579,Entire rental unit,Entire home/apt
38865295,Landstra«?e,0,Landstra∂ıe,,48.1917,16.39467,Entire rental unit,Entire home/apt
38865941,Favoriten,5,Favoriten,,48.17725,16.35577,Entire rental unit,Entire home/apt
38866501,Favoriten,5,Favoriten,,48.17787,16.35637,Entire rental unit,Entire home/apt
38867431,Favoriten,5,Favoriten,,48.17672,16.35791,Entire rental unit,Entire home/apt
38890534,Neubau,0,Neubau,,48.201927,16.350403,Entire rental unit,Entire home/apt
38898362,Favoriten,20,Rudolfsheim-F∂?nfhaus,,48.18958,16.3349,Entire rental unit,Entire home/apt
38900970,Ottakring,1,Ottakring,,48.20972,16.33131,Private room in rental unit,Private room
38903930,Rudolfsheim-F«¨nfhaus,6,Rudolfsheim-F∂?nfhaus,,48.1914,16.33351,Entire rental unit,Entire home/apt
38916416,Landstra«?e,0,Landstra∂ıe,,48.19398,16.40725,Entire rental unit,Entire home/apt
38926182,Hernals,0,Hernals,,48.21956,16.3333,Entire rental unit,Entire home/apt
38929150,Meidling,0,Meidling,,48.16916,16.30573,Entire rental unit,Entire home/apt
38951105,Meidling,2,Meidling,,48.18443,16.31984,Private room in rental unit,Private room
38954520,Penzing,0,Penzing,,48.19927,16.2592,Private room in rental unit,Private room
38956707,Innere Stadt,0,Innere Stadt,,48.20771,16.372198,Private room in condominium (condo),Private room
38967259,Wieden,3,Wieden,,48.18789,16.36818,Entire rental unit,Entire home/apt
38972625,Rudolfsheim-F«¨nfhaus,0,Rudolfsheim-F∂?nfhaus,,48.19213,16.32875,Entire rental unit,Entire home/apt
38976731,Brigittenau,4,Brigittenau,,48.22971,16.36855,Entire rental unit,Entire home/apt
38978301,Alsergrund,0,Alsergrund,,48.22081,16.35336,Entire rental unit,Entire home/apt
38985703,Margareten,1,Margareten,,48.18392,16.35438,Entire rental unit,Entire home/apt
38996433,,1,Margareten,,48.18327,16.35837,Private room in rental unit,Private room
38997172,,0,Rudolfsheim-F∂?nfhaus,,48.18569,16.32875,Private room in rental unit,Private room
38997549,Rudolfsheim-F«¨nfhaus,2,Ottakring,,48.2165,16.31794,Private room in rental unit,Private room
38999142,Alsergrund,0,Alsergrund,,48.23038,16.36078,Entire rental unit,Entire home/apt
39013252,W«œhring,0,W∂?hring,,48.22541,16.34835,Entire rental unit,Entire home/apt
39013309,,0,Hernals,,48.22091,16.32384,Private room in rental unit,Private room
39024168,Favoriten,2,Favoriten,,48.1842,16.37609,Entire rental unit,Entire home/apt
39024523,W«œhring,0,W∂?hring,,48.23154,16.32494,Entire rental unit,Entire home/apt
39037639,,3,Penzing,,48.19798,16.30753,Entire rental unit,Entire home/apt
39042573,Leopoldstadt,3,Leopoldstadt,,48.21813,16.39122,Entire rental unit,Entire home/apt
39042779,Brigittenau,0,Brigittenau,,48.23416,16.37315,Entire rental unit,Entire home/apt
39046735,,1,Floridsdorf,,48.27776,16.40075,Entire rental unit,Entire home/apt
39051465,Favoriten,35,D∂?bling,,48.25112,16.34147,Entire rental unit,Entire home/apt
39056590,W«œhring,0,W∂?hring,,48.22014,16.34175,Entire rental unit,Entire home/apt
39066049,Rudolfsheim-F«¨nfhaus,0,Rudolfsheim-F∂?nfhaus,,48.19585,16.33782,Entire rental unit,Entire home/apt
39068000,Ottakring,0,Ottakring,,48.21309,16.33501,Entire rental unit,Entire home/apt
39068992,Meidling,17,Meidling,,48.17358,16.31934,Entire rental unit,Entire home/apt
39070605,Neubau,1,Neubau,,48.20478,16.3512,Private room in rental unit,Private room
39082863,,1,Simmering,,48.18451,16.42211,Entire rental unit,Entire home/apt
39084105,Favoriten,2,Favoriten,,48.1772,16.37885,Entire rental unit,Entire home/apt
39094199,Leopoldstadt,7,Leopoldstadt,,48.22448,16.38323,Private room in rental unit,Private room
39094685,Neubau,4,Neubau,,48.20315,16.35493,Entire rental unit,Entire home/apt
39095631,Wieden,30,Innere Stadt,,48.212,16.37136,Entire rental unit,Entire home/apt
39097427,Landstra«?e,7,Landstra∂ıe,,48.19786,16.40468,Shared room in rental unit,Shared room
39098544,Heitzing,103,Leopoldstadt,,48.22143,16.38974,Entire serviced apartment,Entire home/apt
39102039,Heitzing,103,Alsergrund,,48.21805,16.36319,Entire serviced apartment,Entire home/apt
39106481,Meidling,0,Meidling,,48.1714,16.32925,Private room in condominium (condo),Private room
39110398,Hernals,1,Hernals,,48.21807,16.32728,Private room in rental unit,Private room
39125836,Favoriten,20,Ottakring,,48.21401,16.33354,Entire rental unit,Entire home/apt
39130601,Rudolfsheim-F«¨nfhaus,0,Rudolfsheim-F∂?nfhaus,,48.18919,16.33542,Entire rental unit,Entire home/apt
39143971,Alsergrund,17,Alsergrund,,48.22782,16.35061,Entire rental unit,Entire home/apt
39144178,Favoriten,0,Favoriten,,48.17493,16.37325,Entire rental unit,Entire home/apt
39150966,Rudolfsheim-F«¨nfhaus,1,Rudolfsheim-F∂?nfhaus,,48.19374,16.32006,Entire rental unit,Entire home/apt
39161709,Leopoldstadt,96,Leopoldstadt,,48.21887,16.37492,Entire rental unit,Entire home/apt
39162011,Leopoldstadt,96,Leopoldstadt,,48.21946,16.37704,Entire rental unit,Entire home/apt
39167995,Margareten,0,Margareten,,48.19055,16.36005,Entire rental unit,Entire home/apt
39171850,Rudolfsheim-F«¨nfhaus,1,Rudolfsheim-F∂?nfhaus,,48.19904,16.33273,Entire rental unit,Entire home/apt
39172013,Margareten,0,Margareten,,48.1844,16.35959,Entire rental unit,Entire home/apt
39183134,Josefstadt,0,Josefstadt,,48.20952,16.3422,Entire rental unit,Entire home/apt
39186154,Mariahilf,0,Mariahilf,,48.18917,16.34381,Entire rental unit,Entire home/apt
39214181,Josefstadt,0,Josefstadt,,48.21148,16.34114,Entire rental unit,Entire home/apt
39214879,Alsergrund,0,Alsergrund,,48.22721,16.3534,Private room in rental unit,Private room
39216482,Favoriten,35,Hernals,,48.217,16.3395,Entire rental unit,Entire home/apt
39216669,Favoriten,35,Leopoldstadt,,48.21966,16.38657,Entire rental unit,Entire home/apt
39216890,Alsergrund,40,Alsergrund,,48.21526,16.34972,Entire rental unit,Entire home/apt
39222893,Ottakring,0,Ottakring,,48.2095,16.32978,Private room in rental unit,Private room
39224439,Meidling,17,Meidling,,48.17323,16.32074,Entire rental unit,Entire home/apt
39225532,Neubau,14,Landstra∂ıe,,48.20016,16.38302,Entire rental unit,Entire home/apt
39225777,Neubau,14,Landstra∂ıe,,48.19936,16.3822,Entire rental unit,Entire home/apt
39237735,Ottakring,8,W∂?hring,,48.22355,16.34545,Entire rental unit,Entire home/apt
39240876,Ottakring,7,Ottakring,,48.20981,16.32757,Entire rental unit,Entire home/apt
39246966,Margareten,17,Margareten,,48.18362,16.3651,Private room in rental unit,Private room
39247840,,0,Floridsdorf,,48.24648,16.40207,Entire guest suite,Entire home/apt
39250647,Meidling,17,Meidling,,48.17337,16.31875,Entire rental unit,Entire home/apt
39251026,Leopoldstadt,0,Leopoldstadt,,48.2181,16.38345,Entire rental unit,Entire home/apt
39264084,Meidling,0,Meidling,,48.18389,16.33756,Entire rental unit,Entire home/apt
39265286,Rudolfsheim-F«¨nfhaus,0,Rudolfsheim-F∂?nfhaus,,48.19904,16.3162,Private room in rental unit,Private room
39266807,Alsergrund,11,Alsergrund,,48.22129,16.3646,Entire rental unit,Entire home/apt
39269501,Margareten,14,Landstra∂ıe,,48.19566,16.4098,Entire rental unit,Entire home/apt
39271955,Landstra«?e,8,Landstra∂ıe,,48.19883,16.38314,Private room in rental unit,Private room
39272770,Meidling,17,Meidling,,48.17137,16.31992,Entire rental unit,Entire home/apt
39274170,Margareten,14,Margareten,,48.18941,16.35177,Entire rental unit,Entire home/apt
39287298,,0,Ottakring,,48.21228,16.33326,Entire rental unit,Entire home/apt
39287966,Innere Stadt,3,Innere Stadt,,48.21405,16.37205,Entire serviced apartment,Entire home/apt
39288546,Innere Stadt,3,Innere Stadt,,48.21364,16.37407,Entire serviced apartment,Entire home/apt
39288758,Innere Stadt,3,Innere Stadt,,48.21363,16.37212,Entire serviced apartment,Entire home/apt
39296411,Meidling,17,Meidling,,48.17174,16.32005,Entire rental unit,Entire home/apt
39296585,Meidling,17,Meidling,,48.1736,16.32048,Entire rental unit,Entire home/apt
39296726,Meidling,17,Meidling,,48.17171,16.32035,Entire rental unit,Entire home/apt
39308816,Favoriten,20,Ottakring,,48.21401,16.33354,Entire rental unit,Entire home/apt
39312046,Alsergrund,0,Alsergrund,,48.22624,16.35561,Entire rental unit,Entire home/apt
39318370,Penzing,1,Penzing,,48.19128,16.29616,Private room in rental unit,Private room
39328947,Alsergrund,0,Alsergrund,,48.22802,16.35611,Private room in rental unit,Private room
39333018,Favoriten,35,Liesing,,48.13649,16.32302,Entire rental unit,Entire home/apt
39334198,Hernals,2,W∂?hring,,48.22186,16.33664,Entire rental unit,Entire home/apt
39335060,Landstra«?e,0,Landstra∂ıe,,48.19001,16.38497,Entire rental unit,Entire home/apt
39335621,Alsergrund,2,Alsergrund,,48.22609,16.36546,Private room in rental unit,Private room
39335924,,2,W∂?hring,,48.23184,16.33128,Private room in rental unit,Private room
39338020,,1,Neubau,,48.20154,16.35424,Entire rental unit,Entire home/apt
39353095,Landstra«?e,1,Landstra∂ıe,,48.20497,16.39443,Entire rental unit,Entire home/apt
39359343,Penzing,31,Favoriten,,48.17801,16.36672,Entire rental unit,Entire home/apt
39364034,Landstra«?e,0,Landstra∂ıe,,48.20141,16.38034,Private room in bed and breakfast,Private room
39376192,,1,D∂?bling,,48.23243,16.35297,Entire rental unit,Entire home/apt
39377716,Leopoldstadt,0,Leopoldstadt,,48.21941,16.38163,Entire rental unit,Entire home/apt
39378881,,0,W∂?hring,,48.22436,16.33515,Private room in rental unit,Private room
39379838,Meidling,2,Meidling,,48.18008,16.34472,Private room in rental unit,Private room
39399976,Ottakring,0,Ottakring,,48.20494,16.33162,Entire rental unit,Entire home/apt
39402241,,665,W∂?hring,,48.22681,16.34143,Entire rental unit,Entire home/apt
39404083,Josefstadt,3,Josefstadt,,48.21123,16.34068,Private room in rental unit,Private room
39404816,,2,Wieden,,48.2004,16.36776,Entire rental unit,Entire home/apt
39405254,,84,Landstra∂ıe,,48.19425,16.38878,Entire rental unit,Entire home/apt
39410047,,0,Floridsdorf,,48.26448,16.45354,Entire rental unit,Entire home/apt
39411939,Landstra«?e,0,Landstra∂ıe,,48.19419,16.40959,Private room in rental unit,Private room
39414689,,0,Leopoldstadt,,48.21745,16.37971,Entire rental unit,Entire home/apt
39415758,Floridsdorf,2,Floridsdorf,,48.25986,16.39758,Entire rental unit,Entire home/apt
39417583,Neubau,0,Neubau,,48.20133,16.35412,Private room in rental unit,Private room
39417734,Favoriten,3,Favoriten,,48.17421,16.37626,Entire rental unit,Entire home/apt
39428454,Meidling,2,Meidling,,48.17837,16.3433,Private room in rental unit,Private room
39428576,Favoriten,4,Favoriten,,48.18163,16.37997,Entire loft,Entire home/apt
39429879,,0,Leopoldstadt,,48.22354,16.38227,Private room in rental unit,Private room
39430162,Landstra«?e,1,Landstra∂ıe,,48.19967,16.38003,Entire rental unit,Entire home/apt
39430568,Favoriten,3,Favoriten,,48.17448,16.37431,Entire rental unit,Entire home/apt
39430855,Favoriten,4,Favoriten,,48.18307,16.37811,Entire loft,Entire home/apt
39431237,Favoriten,3,Favoriten,,48.1762,16.37594,Entire rental unit,Entire home/apt
39434640,Wieden,1,Wieden,,48.19388,16.36532,Entire rental unit,Entire home/apt
39435189,Penzing,0,Penzing,,48.18872,16.30777,Entire rental unit,Entire home/apt
39444130,Meidling,11,Rudolfsheim-F∂?nfhaus,,48.18858,16.32624,Entire rental unit,Entire home/apt
39444458,Meidling,11,Meidling,,48.18484,16.34298,Entire rental unit,Entire home/apt
39448699,,2,Innere Stadt,,48.20585,16.37405,Entire rental unit,Entire home/apt
39455010,Floridsdorf,1,Floridsdorf,,48.26501,16.45392,Entire rental unit,Entire home/apt
39464729,Rudolfsheim-F«¨nfhaus,2,Rudolfsheim-F∂?nfhaus,,48.19458,16.31806,Entire rental unit,Entire home/apt
39465271,Favoriten,21,Favoriten,,48.18015,16.37693,Entire rental unit,Entire home/apt
39474559,Rudolfsheim-F«¨nfhaus,2,Rudolfsheim-F∂?nfhaus,,48.19761,16.33764,Entire rental unit,Entire home/apt
39475112,Rudolfsheim-F«¨nfhaus,0,Rudolfsheim-F∂?nfhaus,,48.19582,16.32586,Private room in guesthouse,Private room
39480980,Favoriten,1,Favoriten,,48.17131,16.376,Private room in rental unit,Private room
39485645,Donaustadt,0,Donaustadt,,48.24028,16.4324,Entire rental unit,Entire home/apt
39492833,Rudolfsheim-F«¨nfhaus,0,Rudolfsheim-F∂?nfhaus,,48.18759,16.33555,Entire rental unit,Entire home/apt
39499000,Leopoldstadt,69,Leopoldstadt,,48.21671,16.38503,Private room in rental unit,Private room
39499724,Leopoldstadt,69,Leopoldstadt,,48.21769,16.38507,Private room in rental unit,Private room
39502609,W«œhring,5,W∂?hring,,48.22698,16.34946,Private room in rental unit,Private room
39506527,Heitzing,3,Rudolfsheim-F∂?nfhaus,,48.19477,16.31636,Entire rental unit,Entire home/apt
39507029,Alsergrund,0,Alsergrund,,48.22118,16.36682,Entire rental unit,Entire home/apt
39520339,Landstra«?e,0,Landstra∂ıe,,48.19883,16.40104,Entire rental unit,Entire home/apt
39521844,,1,Mariahilf,,48.19769,16.35621,Private room in rental unit,Private room
39522742,,2,W∂?hring,,48.23213,16.33135,Entire rental unit,Entire home/apt
39527041,Brigittenau,2,Brigittenau,,48.23104,16.36434,Entire rental unit,Entire home/apt
39546929,,1,Brigittenau,,48.23162,16.3729,Entire rental unit,Entire home/apt
39553749,Mariahilf,1,Mariahilf,,48.19188,16.33927,Private room in rental unit,Private room
39557034,Favoriten,2,Favoriten,,48.17481,16.3934,Entire loft,Entire home/apt
39557135,Leopoldstadt,7,Leopoldstadt,,48.22481,16.38383,Private room in rental unit,Private room
39570280,Innere Stadt,5,Margareten,,48.19202,16.35822,Private room in hostel,Private room
39570783,Donaustadt,0,Donaustadt,,48.23909,16.43187,Entire rental unit,Entire home/apt
